TitleID	Movie Title	Genres	Runtime	Adult	URL	DESCRIPTION
tt0083658	Blade Runner	Action, Sci-Fi, Thriller	1h 57min	No	https://img.yts.lt/assets/images/movies/blade_runner_1982/large-cover.jpg	A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.
tt0050986	Wild Strawberries	Drama, Romance	1h 31min	No	https://img.yts.lt/assets/images/movies/wild_strawberries_1957/large-cover.jpg	After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.
tt0266543	Finding Nemo	Animation, Adventure, Comedy, Family	1h 40min	No	https://img.yts.lt/assets/images/movies/finding_nemo_2003/large-cover.jpg	After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.
tt0107290	Jurassic Park	Action, Adventure, Sci-Fi, Thriller	2h 7min	No	https://img.yts.lt/assets/images/movies/jurassic_park_1993/large-cover.jpg	During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.
tt1205489	Gran Torino	Drama	1h 56min	Yes	https://img.yts.lt/assets/images/movies/gran_torino_2008/large-cover.jpg	Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.
tt0116282	Fargo	Crime, Drama, Thriller	1h 38min	Yes	https://img.yts.lt/assets/images/movies/fargo_1996/large-cover.jpg	Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.
tt0266697	Kill Bill: Vol. 1	Action, Crime, Thriller	1h 51min	No	https://img.yts.lt/assets/images/movies/kill_bill_vol_1_2003/large-cover.jpg	After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.
tt0077416	The Deer Hunter	Drama, War	3h 3min	No	https://img.yts.lt/assets/images/movies/the_deer_hunter_1978/large-cover.jpg	An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.
tt0118715	The Big Lebowski	Comedy, Crime	1h 57min	Yes	https://img.yts.lt/assets/images/movies/the_big_lebowski_1998/large-cover.jpg	Jeff "The Dude" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.
tt0046438	Tokyo Story	Drama	2h 16min	No	https://img.yts.lt/assets/images/movies/tokyo_story_1953/large-cover.jpg	An old couple visit their children and grandchildren in the city; but the children have little time for them.
tt0079944	Stalker	Drama, Sci-Fi	2h 42min	No	https://img.yts.lt/assets/images/movies/stalker_1979/large-cover.jpg	A guide leads two men through an area known as the Zone to find a room that grants wishes.
tt0120382	The Truman Show	Comedy, Drama, Sci-Fi	1h 43min	No	https://img.yts.lt/assets/images/movies/the_truman_show_1998/large-cover.jpg	An insurance salesman discovers his whole life is actually a reality TV show.
tt0978762	Mary and Max	Animation, Comedy, Drama	1h 32min	No	https://img.yts.lt/assets/images/movies/mary_and_max_2009/large-cover.jpg	A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.
tt3011894	Wild Tales	Comedy, Drama, Thriller	2h 2min	Yes	https://img.yts.lt/assets/images/movies/wild_tales_2014/large-cover.jpg	Six short stories that explore the extremities of human behavior involving people in distress.
tt2119532	Hacksaw Ridge	Biography, Drama, History, War	2h 19min	No	https://img.yts.lt/assets/images/movies/hacksaw_ridge_2016/large-cover.jpg	World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.
tt2267998	Gone Girl	Drama, Mystery, Thriller	2h 29min	No	https://img.yts.lt/assets/images/movies/gone_girl_2014/large-cover.jpg	With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.
tt0017925	The General	Action, Adventure, Comedy, Drama, War, Western	1h 7min	No	https://img.yts.lt/assets/images/movies/the_general_1926/large-cover.jpg	When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.
tt0031679	Mr. Smith Goes to Washington	Comedy, Drama	2h 9min	No	https://img.yts.lt/assets/images/movies/mr_smith_goes_to_washington_1939/large-cover.jpg	A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.
tt0107207	In the Name of the Father	Biography, Drama	2h 13min	No	https://img.yts.lt/assets/images/movies/in_the_name_of_the_father_1993/large-cover.jpg	A man's coerced confession to an IRA bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.
tt0015324	Sherlock Jr.	Action, Comedy, Romance	45min	No	https://img.yts.lt/assets/images/movies/sherlock_jr_1924/large-cover.jpg	A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.
tt0892769	How to Train Your Dragon	Animation, Action, Adventure, Family, Fantasy	1h 38min	No	https://img.yts.lt/assets/images/movies/how_to_train_your_dragon_2010/large-cover.jpg	A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.
tt1979376	Toy Story 4	Animation, Adventure, Comedy, Family, Fantasy	1h 40min	No	https://img.yts.lt/assets/images/movies/toy_story_4_2019/large-cover.jpg	When a new toy called "Forky" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.
tt2278388	The Grand Budapest Hotel	Adventure, Comedy, Crime, Drama	1h 39min	No	https://img.yts.lt/assets/images/movies/the_grand_budapest_hotel_2014/large-cover.jpg	The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.
tt0060827	Persona	Drama, Thriller	1h 25min	No	https://img.yts.lt/assets/images/movies/persona_1966/large-cover.jpg	A nurse is put in charge of a mute actress and finds that their personae are melding together.
tt0353969	Memories of Murder	Action, Crime, Drama, Mystery, Thriller	2h 11min	No	https://img.yts.lt/assets/images/movies/memories_of_murder_2003/large-cover.jpg	In a small Korean province in 1986, three detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.
tt0112471	Before Sunrise	Drama, Romance	1h 41min	Yes	https://img.yts.lt/assets/images/movies/before_sunrise_1995/large-cover.jpg	A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.
tt0758758	Into the Wild	Adventure, Biography, Drama	2h 28min	No	https://img.yts.lt/assets/images/movies/into_the_wild_2007/large-cover.jpg	After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.
tt0264464	Catch Me If You Can	Biography, Crime, Drama	2h 21min	No	https://img.yts.lt/assets/images/movies/catch_me_if_you_can_2002/large-cover.jpg	A seasoned FBI agent pursues Frank Abagnale Jr. who, before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and a legal prosecutor.
tt0061512	Cool Hand Luke	Crime, Drama	2h 7min	No	https://img.yts.lt/assets/images/movies/cool_hand_luke_1967/large-cover.jpg	A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform.
tt0046268	The Wages of Fear	Adventure, Drama, Thriller	2h 11min	No	https://img.yts.lt/assets/images/movies/the_wages_of_fear_1953/large-cover.jpg	In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.
tt0060107	Andrei Rublev	Biography, Drama, History	3h 25min	No	https://img.yts.lt/assets/images/movies/andrei_rublev_1966/large-cover.jpg	The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.
tt2024544	12 Years a Slave	Biography, Drama, History	2h 14min	Yes	https://img.yts.lt/assets/images/movies/12_years_a_slave_2013/large-cover.jpg	In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.
tt0074958	Network	Drama	2h 1min	No	https://img.yts.lt/assets/images/movies/network_1976/large-cover.jpg	A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.
tt0079470	Monty Python's Life of Brian	Comedy	1h 34min	No	https://img.yts.lt/assets/images/movies/monty_pythons_life_of_brian_1979/large-cover.jpg	Born on the original Christmas in the stable next door to Jesus, Brian of Nazareth spends his life being mistaken for a messiah.
tt0405508	Rang De Basanti	Comedy, Drama	2h 47min	No	https://img.yts.lt/assets/images/movies/rang_de_basanti_2006/large-cover.jpg	The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.
tt0019254	The Passion of Joan of Arc	Biography, Drama, History	1h 50min	No	https://img.yts.lt/assets/images/movies/the_passion_of_joan_of_arc_1928/large-cover.jpg	In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.
tt1392214	Prisoners	Crime, Drama, Mystery, Thriller	2h 33min	Yes	https://img.yts.lt/assets/images/movies/prisoners_2013/large-cover.jpg	When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.
tt0092005	Stand by Me	Adventure, Drama	1h 29min	No	https://img.yts.lt/assets/images/movies/stand_by_me_1986/large-cover.jpg	After the death of one of his friends, a writer recounts a boyhood journey with his friends to find the body of a missing boy.
tt0091763	Platoon	Drama, War	2h	No	https://img.yts.lt/assets/images/movies/platoon_1986/large-cover.jpg	A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.
tt1392190	Mad Max: Fury Road	Action, Adventure, Sci-Fi, Thriller	2h	No	https://img.yts.lt/assets/images/movies/mad_max_fury_road_2015/large-cover.jpg	In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.
tt1979320	Rush	Action, Biography, Drama, Sport	2h 3min	Yes	https://img.yts.lt/assets/images/movies/rush_2013/large-cover.jpg	The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.
tt0405159	Million Dollar Baby	Drama, Sport	2h 12min	No	https://img.yts.lt/assets/images/movies/million_dollar_baby_2004/large-cover.jpg	A determined woman works with a hardened boxing trainer to become a professional.
tt1028532	Hachi: A Dog's Tale	Drama, Family	1h 33min	No	https://img.yts.lt/assets/images/movies/hachi_a_dogs_tale_2009/large-cover.jpg	A college professor bonds with an abandoned dog he takes into his home.
tt0052618	Ben-Hur	Adventure, Drama, History	3h 32min	No	https://img.yts.lt/assets/images/movies/benhur_1959/large-cover.jpg	When a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.
tt3315342	Logan	Action, Drama, Sci-Fi, Thriller	2h 17min	No	https://img.yts.lt/assets/images/movies/logan_2017/large-cover.jpg	In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.
tt0395169	Hotel Rwanda	Biography, Drama, History, War	2h 1min	No	https://img.yts.lt/assets/images/movies/hotel_rwanda_2004/large-cover.jpg	Paul Rusesabagina was a hotel manager who housed over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda.
tt0245712	Amores Perros	Drama, Thriller	2h 34min	Yes	https://img.yts.lt/assets/images/movies/amores_perros_2000/large-cover.jpg	A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.
tt0072684	Barry Lyndon	Adventure, Drama, History, War	3h 5min	No	https://img.yts.lt/assets/images/movies/barry_lyndon_1975/large-cover.jpg	An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.
tt0087544	Nausicaä of the Valley of the Wind	Animation, Adventure, Fantasy, Sci-Fi	1h 57min	No	https://img.yts.lt/assets/images/movies/nausicaä_of_the_valley_of_the_wind_1984/large-cover.jpg	Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.
tt0053198	The 400 Blows	Crime, Drama	1h 39min	No	https://img.yts.lt/assets/images/movies/the_400_blows_1959/large-cover.jpg	A young boy, left without attention, delves into a life of petty crime.
tt1895587	Spotlight	Biography, Crime, Drama	2h 9min	No	https://img.yts.lt/assets/images/movies/spotlight_2015/large-cover.jpg	The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.
tt1201607	Harry Potter and the Deathly Hallows: Part 2	Adventure, Drama, Fantasy, Mystery	2h 10min	No	https://img.yts.lt/assets/images/movies/harry_potter_and_the_deathly_hallows_part_2_2011/large-cover.jpg	Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.
tt0097165	Dead Poets Society	Comedy, Drama	2h 8min	No	https://img.yts.lt/assets/images/movies/dead_poets_society_1989/large-cover.jpg	English teacher John Keating inspires his students to look at poetry with a different perspective of authentic knowledge and feelings.
tt0032976	Rebecca	Drama, Mystery, Romance, Thriller	2h 10min	No	https://img.yts.lt/assets/images/movies/rebecca_1940/large-cover.jpg	A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.
tt0075148	Rocky	Drama, Sport	2h	No	https://img.yts.lt/assets/images/movies/rocky_1976/large-cover.jpg	A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.
tt1954470	Gangs of Wasseypur	Action, Comedy, Crime, Drama, Thriller	5h 21min	No	https://img.yts.lt/assets/images/movies/gangs_of_wasseypur_2012/large-cover.jpg	A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.
tt0025316	It Happened One Night	Comedy, Romance	1h 45min	No	https://img.yts.lt/assets/images/movies/it_happened_one_night_1934/large-cover.jpg	A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.
tt0198781	Monsters, Inc.	Animation, Adventure, Comedy, Family, Fantasy	1h 32min	No	https://img.yts.lt/assets/images/movies/monsters_inc_2001/large-cover.jpg	In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.
tt0169102	Lagaan: Once Upon a Time in India	Adventure, Drama, Musical, Sport	3h 44min	No	https://img.yts.lt/assets/images/movies/lagaan_once_upon_a_time_in_india_2001/large-cover.jpg	The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.
tt0056732	The Exterminating Angel	Drama, Fantasy	1h 35min	No	https://img.yts.lt/assets/images/movies/the_exterminating_angel_1962/large-cover.jpg	The guests at an upper-class dinner party find themselves unable to leave.
tt0113247	La Haine	Crime, Drama	1h 38min	No	https://img.yts.lt/assets/images/movies/la_haine_1995/large-cover.jpg	24 hours in the lives of three young men in the French suburbs the day after a violent riot.
tt0374887	Munna Bhai M.B.B.S.	Comedy, Drama, Musical	2h 36min	No	https://img.yts.lt/assets/images/movies/munna_bhai_mbbs_2003/large-cover.jpg	A gangster sets out to fulfill his father's dream of becoming a doctor.
tt0169858	Neon Genesis Evangelion: The End of Evangelion	Animation, Action, Drama, Fantasy, Sci-Fi	1h 30min	No	https://img.yts.lt/assets/images/movies/neon_genesis_evangelion_the_end_of_evangelion_1997/large-cover.jpg	Concurrent theatrical ending of the TV series Shin Seiki Evangerion (1995).
tt4016934	The Handmaiden	Drama, Romance, Thriller	2h 25min	No	https://img.yts.lt/assets/images/movies/the_handmaiden_2016/large-cover.jpg	A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.
tt0093779	The Princess Bride	Adventure, Family, Fantasy, Romance	1h 38min	No	https://img.yts.lt/assets/images/movies/the_princess_bride_1987/large-cover.jpg	While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.
tt0367110	Swades	Drama	3h 30min	No	https://img.yts.lt/assets/images/movies/swades_2004/large-cover.jpg	A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.
tt2338151	PK	Comedy, Drama, Fantasy	2h 33min	No	https://img.yts.lt/assets/images/movies/pk_2014/large-cover.jpg	An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.
tt0064115	Butch Cassidy and the Sundance Kid	Biography, Crime, Drama, Western	1h 50min	No	https://img.yts.lt/assets/images/movies/butch_cassidy_and_the_sundance_kid_1969/large-cover.jpg	Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.
tt4430212	Drishyam	Crime, Drama, Mystery, Thriller	2h 43min	No	https://img.yts.lt/assets/images/movies/drishyam_2015/large-cover.jpg	Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.
tt0292490	Dil Chahta Hai	Comedy, Drama, Romance	3h 3min	No	https://img.yts.lt/assets/images/movies/dil_chahta_hai_2001/large-cover.jpg	Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.
tt1454029	The Help	Drama	2h 26min	No	https://img.yts.lt/assets/images/movies/the_help_2011/large-cover.jpg	An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.
tt1280558	A Wednesday	Crime, Drama, Mystery, Thriller	1h 44min	No	https://img.yts.lt/assets/images/movies/a_wednesday_2008/large-cover.jpg	A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday.
tt0073707	Sholay	Action, Adventure, Comedy, Drama, Musical, Thriller	3h 18min	No	https://img.yts.lt/assets/images/movies/sholay_1975/large-cover.jpg	After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.
tt0094625	Akira	Animation, Drama, Sci-Fi, Thriller	2h 4min	Yes	https://img.yts.lt/assets/images/movies/akira_1988/large-cover.jpg	A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by two teenagers and a group of psychics.
tt0381681	Before Sunset	Drama, Romance	1h 20min	Yes	https://img.yts.lt/assets/images/movies/before_sunset_2004/large-cover.jpg	Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.
tt0088247	The Terminator	Action, Sci-Fi	1h 47min	No	https://img.yts.lt/assets/images/movies/the_terminator_1984/large-cover.jpg	A seemingly indestructible robot is sent from 2029 to 1984 to assassinate a young waitress, whose unborn son will lead humanity in a war against sentient machines, while a human soldier from the same war is sent to protect her at all costs.
tt0087884	Paris, Texas	Drama	2h 25min	No	https://img.yts.lt/assets/images/movies/paris_texas_1984/large-cover.jpg	Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.
tt0871510	Chak de! India	Drama, Family, Sport	2h 33min	No	https://img.yts.lt/assets/images/movies/chak_de_india_2007/large-cover.jpg	Kabir Khan is the coach of the Indian Women's National Hockey Team and his dream is to make his all girls team emerge victorious against all odds.
tt0118694	In the Mood for Love	Drama, Romance	1h 38min	No	https://img.yts.lt/assets/images/movies/in_the_mood_for_love_2000/large-cover.jpg	Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.
tt0338564	Infernal Affairs	Crime, Drama, Mystery, Thriller	1h 41min	Yes	https://img.yts.lt/assets/images/movies/infernal_affairs_2002/large-cover.jpg	A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.
tt0120731	The Legend of 1900	Drama, Music, Romance	2h 50min	Yes	https://img.yts.lt/assets/images/movies/the_legend_of_1900_1998/large-cover.jpg	A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.
tt0058946	The Battle of Algiers	Drama, War	2h 1min	No	https://img.yts.lt/assets/images/movies/the_battle_of_algiers_1966/large-cover.jpg	In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.
tt2015381	Guardians of the Galaxy	Action, Adventure, Comedy, Sci-Fi	2h 1min	No	https://img.yts.lt/assets/images/movies/guardians_of_the_galaxy_2014/large-cover.jpg	A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
tt2758880	Winter Sleep	Drama	3h 16min	No	https://img.yts.lt/assets/images/movies/winter_sleep_2014/large-cover.jpg	A hotel owner and landlord in a remote Turkish village deals with conflicts within his family and a tenant behind on his rent.
tt0018455	Sunrise	Drama, Romance	1h 34min	No	https://img.yts.lt/assets/images/movies/sunrise_1927/large-cover.jpg	An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.
